6.0,2009.0,9101.0,8843.0,1076.0,0.0,0.0,0.0,0.0
7.0,2009.0,9101.0,6591.0,1067.0,0.0,0.0,0.0,0.0
8.0,2009.0,9101.0,9145.0,1662.0,0.0,0.0,0.0,0.0
9.0,2009.0,9101.0,11308.0,2157.0,0.0,0.0,0.0,0.0
10.0,2009.0,9101.0,9792.0,1914.0,0.0,0.0,0.0,0.0
11.0,2009.0,9101.0,10560.0,2047.0,0.0,0.0,0.0,0.0
12.0,2009.0,9101.0,8505.0,1411.0,0.0,0.0,0.0,0.0
1.0,2010.0,9101.0,6650.0,1139.0,0.0,0.0,0.0,0.0
2.0,2010.0,9101.0,6904.0,1185.0,0.0,0.0,0.0,0.0
3.0,2010.0,9101.0,13314.0,2173.0,0.0,0.0,0.0,0.0
4.0,2010.0,9101.0,10239.0,1714.0,0.0,0.0,0.0,0.0
5.0,2010.0,9101.0,11287.0,1880.0,0.0,0.0,0.0,0.0
6.0,2010.0,9101.0,9397.0,1566.0,0.0,0.0,0.0,0.0
7.0,2010.0,9101.0,8055.0,1349.0,0.0,0.0,0.0,0.0
8.0,2010.0,9101.0,10151.0,1988.0,0.0,0.0,0.0,0.0
9.0,2010.0,9101.0,11711.0,2270.0,0.0,0.0,0.0,0.0
10.0,2010.0,9101.0,10338.0,2071.0,0.0,0.0,0.0,0.0
11.0,2010.0,9101.0,9665.0,1967.0,0.0,0.0,0.0,0.0
12.0,2010.0,9101.0,8716.0,1495.0,0.0,0.0,0.0,0.0
1.0,2011.0,9101.0,6776.0,1198.0,0.0,0.0,0.0,0.0
2.0,2011.0,9101.0,9448.0,1677.0,0.0,0.0,0.0,0.0
3.0,2011.0,9101.0,11844.0,1996.0,0.0,0.0,0.0,0.0
4.0,2011.0,9101.0,10747.0,1827.0,0.0,0.0,0.0,0.0
5.0,2011.0,9101.0,8479.0,1512.0,0.0,0.0,0.0,0.0
6.0,2011.0,9101.0,7370.0,1294.0,0.0,0.0,0.0,0.0
7.0,2011.0,9101.0,6419.0,1145.0,0.0,0.0,0.0,0.0
8.0,2011.0,9101.0,8794.0,1773.0,0.0,0.0,0.0,0.0
9.0,2011.0,9101.0,9604.0,1878.0,0.0,0.0,0.0,0.0
10.0,2011.0,9101.0,11479.0,2246.0,0.0,0.0,0.0,0.0
11.0,2011.0,9101.0,10050.0,2008.0,0.0,0.0,0.0,0.0
12.0,2011.0,9101.0,7544.0,1275.0,0.0,0.0,0.0,0.0
1.0,2012.0,9101.0,5627.0,1109.0,0.0,0.0,0.0,0.0
2.0,2012.0,9101.0,6416.0,1190.0,0.0,0.0,0.0,0.0
3.0,2012.0,9101.0,8342.0,1473.0,0.0,0.0,0.0,0.0
4.0,2012.0,9101.0,9555.0,1666.0,0.0,0.0,0.0,0.0
5.0,2012.0,9101.0,7786.0,1394.0,0.0,0.0,0.0,0.0
6.0,2012.0,9101.0,6992.0,1278.0,0.0,0.0,0.0,0.0
7.0,2012.0,9101.0,6358.0,1160.0,0.0,0.0,0.0,0.0
8.0,2012.0,9101.0,9573.0,1854.0,0.0,0.0,0.0,0.0
9.0,2012.0,9101.0,9095.0,1913.0,0.0,0.0,0.0,0.0
10.0,2012.0,9101.0,8881.0,1842.0,0.0,0.0,0.0,0.0
11.0,2012.0,9101.0,9061.0,1870.0,0.0,0.0,0.0,0.0
12.0,2012.0,9101.0,7812.0,1383.0,0.0,0.0,0.0,0.0
1.0,2013.0,9101.0,7968.0,1149.0,0.0,0.0,0.0,0.0
2.0,2013.0,9101.0,7702.0,1157.0,0.0,0.0,0.0,0.0
3.0,2013.0,9101.0,8172.0,1450.0,0.0,0.0,0.0,0.0
4.0,2013.0,9101.0,9876.0,1776.0,0.0,0.0,0.0,0.0
5.0,2013.0,9101.0,7534.0,1391.0,0.0,0.0,0.0,0.0
6.0,2013.0,9101.0,6983.0,1267.0,0.0,0.0,0.0,0.0
7.0,2013.0,9101.0,7615.0,1402.0,0.0,0.0,0.0,0.0
8.0,2013.0,9101.0,7428.0,2707.0,0.0,0.0,0.0,0.0
9.0,2013.0,9101.0,11083.0,2011.0,0.0,0.0,0.0,0.0
10.0,2013.0,9101.0,11140.0,1984.0,0.0,0.0,0.0,0.0
11.0,2013.0,9101.0,9722.0,1811.0,0.0,0.0,0.0,0.0
12.0,2013.0,9101.0,8372.0,1327.0,0.0,0.0,0.0,0.0
1.0,2014.0,9101.0,7804.0,1300.0,0.0,0.0,0.0,0.0
2.0,2014.0,9101.0,7995.0,1467.0,0.0,0.0,0.0,0.0
3.0,2014.0,9101.0,2773.0,685.0,0.0,0.0,0.0,0.0
4.0,2014.0,9101.0,2180.0,708.0,0.0,0.0,0.0,0.0
5.0,2014.0,9101.0,2101.0,671.0,0.0,0.0,0.0,0.0
6.0,2014.0,9101.0,2031.0,587.0,0.0,0.0,0.0,0.0
7.0,2014.0,9101.0,3973.0,864.0,0.0,0.0,0.0,0.0
8.0,2014.0,9101.0,5189.0,1173.0,0.0,0.0,0.0,0.0
9.0,2014.0,9101.0,1757.0,342.0,0.0,0.0,0.0,0.0
10.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2003.0,9101.0,5711.0,849.0,0.0,0.0,0.0,0.0
2.0,2003.0,9101.0,9424.0,1158.0,0.0,0.0,0.0,0.0
3.0,2003.0,9101.0,10718.0,1184.0,0.0,0.0,0.0,0.0
4.0,2003.0,9101.0,12920.0,1394.0,0.0,0.0,0.0,0.0
5.0,2003.0,9101.0,12487.0,1329.0,0.0,0.0,0.0,0.0
6.0,2003.0,9101.0,6074.0,949.0,0.0,0.0,0.0,0.0
7.0,2003.0,9101.0,8769.0,1010.0,0.0,0.0,0.0,0.0
8.0,2003.0,9101.0,7209.0,774.0,0.0,0.0,0.0,0.0
9.0,2003.0,9101.0,13967.0,1303.0,0.0,0.0,0.0,0.0
10.0,2003.0,9101.0,13447.0,1432.0,0.0,0.0,0.0,0.0
11.0,2003.0,9101.0,13052.0,1742.0,0.0,0.0,0.0,0.0
12.0,2003.0,9101.0,9681.0,1029.0,0.0,0.0,0.0,0.0
1.0,2004.0,9101.0,7229.0,820.0,0.0,0.0,0.0,0.0
2.0,2004.0,9101.0,8835.0,948.0,0.0,0.0,0.0,0.0
3.0,2004.0,9101.0,9886.0,1091.0,0.0,0.0,0.0,0.0
4.0,2004.0,9101.0,12347.0,1343.0,0.0,0.0,0.0,0.0
5.0,2004.0,9101.0,9243.0,1057.0,0.0,0.0,0.0,0.0
6.0,2004.0,9101.0,7568.0,899.0,0.0,0.0,0.0,0.0
7.0,2004.0,9101.0,8762.0,1018.0,0.0,0.0,0.0,0.0
8.0,2004.0,9101.0,15426.0,1482.0,0.0,0.0,0.0,0.0
9.0,2004.0,9101.0,14083.0,1894.0,0.0,0.0,0.0,0.0
10.0,2004.0,9101.0,17462.0,1650.0,0.0,0.0,0.0,0.0
11.0,2004.0,9101.0,10841.0,1604.0,0.0,0.0,0.0,0.0
12.0,2004.0,9101.0,10099.0,1088.0,0.0,0.0,0.0,0.0
1.0,2005.0,9101.0,5733.0,652.0,0.0,0.0,0.0,0.0
2.0,2005.0,9101.0,5866.0,685.0,0.0,0.0,0.0,0.0
3.0,2005.0,9101.0,11770.0,1113.0,0.0,0.0,0.0,0.0
4.0,2005.0,9101.0,11669.0,1204.0,0.0,0.0,0.0,0.0
5.0,2005.0,9101.0,13353.0,1251.0,0.0,0.0,0.0,0.0
6.0,2005.0,9101.0,8731.0,916.0,0.0,0.0,0.0,0.0
7.0,2005.0,9101.0,6290.0,698.0,0.0,0.0,0.0,0.0
8.0,2005.0,9101.0,9813.0,1528.0,0.0,0.0,0.0,0.0
9.0,2005.0,9101.0,10759.0,1652.0,0.0,0.0,0.0,0.0
10.0,2005.0,9101.0,12477.0,1815.0,0.0,0.0,0.0,0.0
11.0,2005.0,9101.0,10967.0,1685.0,0.0,0.0,0.0,0.0
12.0,2005.0,9101.0,8951.0,1070.0,0.0,0.0,0.0,0.0
1.0,2006.0,9101.0,5489.0,713.0,0.0,0.0,0.0,0.0
2.0,2006.0,9101.0,8525.0,982.0,0.0,0.0,0.0,0.0
3.0,2006.0,9101.0,9830.0,1075.0,0.0,0.0,0.0,0.0
4.0,2006.0,9101.0,8433.0,931.0,0.0,0.0,0.0,0.0
5.0,2006.0,9101.0,10534.0,1144.0,0.0,0.0,0.0,0.0
6.0,2006.0,9101.0,6672.0,830.0,0.0,0.0,0.0,0.0
7.0,2006.0,9101.0,7485.0,824.0,0.0,0.0,0.0,0.0
8.0,2006.0,9101.0,8664.0,1408.0,0.0,0.0,0.0,0.0
9.0,2006.0,9101.0,10560.0,1790.0,0.0,0.0,0.0,0.0
10.0,2006.0,9101.0,11611.0,1963.0,0.0,0.0,0.0,0.0
11.0,2006.0,9101.0,9152.0,1594.0,0.0,0.0,0.0,0.0
12.0,2006.0,9101.0,7265.0,1062.0,0.0,0.0,0.0,0.0
1.0,2007.0,9101.0,5419.0,810.0,0.0,0.0,0.0,0.0
2.0,2007.0,9101.0,7259.0,1113.0,0.0,0.0,0.0,0.0
3.0,2007.0,9101.0,7879.0,1180.0,0.0,0.0,0.0,0.0
4.0,2007.0,9101.0,13259.0,1888.0,0.0,0.0,0.0,0.0
5.0,2007.0,9101.0,11343.0,1597.0,0.0,0.0,0.0,0.0
6.0,2007.0,9101.0,7992.0,1175.0,0.0,0.0,0.0,0.0
7.0,2007.0,9101.0,7258.0,1034.0,0.0,0.0,0.0,0.0
8.0,2007.0,9101.0,8504.0,1707.0,0.0,0.0,0.0,0.0
9.0,2007.0,9101.0,10371.0,1826.0,0.0,0.0,0.0,0.0
10.0,2007.0,9101.0,12452.0,2100.0,0.0,0.0,0.0,0.0
11.0,2007.0,9101.0,9999.0,1755.0,0.0,0.0,0.0,0.0
12.0,2007.0,9101.0,9018.0,1286.0,0.0,0.0,0.0,0.0
1.0,2008.0,9101.0,6157.0,944.0,0.0,0.0,0.0,0.0
2.0,2008.0,9101.0,9874.0,2128.0,0.0,0.0,0.0,0.0
3.0,2008.0,9101.0,8655.0,680.0,0.0,0.0,0.0,0.0
4.0,2008.0,9101.0,8975.0,1344.0,0.0,0.0,0.0,0.0
5.0,2008.0,9101.0,9762.0,1382.0,0.0,0.0,0.0,0.0
6.0,2008.0,9101.0,8191.0,1189.0,0.0,0.0,0.0,0.0
7.0,2008.0,9101.0,7702.0,1104.0,0.0,0.0,0.0,0.0
8.0,2008.0,9101.0,9839.0,1739.0,0.0,0.0,0.0,0.0
9.0,2008.0,9101.0,13603.0,2265.0,0.0,0.0,0.0,0.0
10.0,2008.0,9101.0,13208.0,2302.0,0.0,0.0,0.0,0.0
11.0,2008.0,9101.0,11715.0,2095.0,0.0,0.0,0.0,0.0
12.0,2008.0,9101.0,9942.0,1493.0,0.0,0.0,0.0,0.0
1.0,2009.0,9101.0,8364.0,1284.0,0.0,0.0,0.0,0.0
2.0,2009.0,9101.0,10890.0,1589.0,0.0,0.0,0.0,0.0
3.0,2009.0,9101.0,10889.0,1665.0,0.0,0.0,0.0,0.0
4.0,2009.0,9101.0,8829.0,1454.0,0.0,0.0,0.0,0.0
5.0,2009.0,9101.0,20559.0,2688.0,0.0,0.0,0.0,0.0
6.0,2009.0,9101.0,8843.0,1076.0,0.0,0.0,0.0,0.0
7.0,2009.0,9101.0,6591.0,1067.0,0.0,0.0,0.0,0.0
8.0,2009.0,9101.0,9145.0,1662.0,0.0,0.0,0.0,0.0
9.0,2009.0,9101.0,11308.0,2157.0,0.0,0.0,0.0,0.0
10.0,2009.0,9101.0,9792.0,1914.0,0.0,0.0,0.0,0.0
11.0,2009.0,9101.0,10560.0,2047.0,0.0,0.0,0.0,0.0
12.0,2009.0,9101.0,8505.0,1411.0,0.0,0.0,0.0,0.0
1.0,2010.0,9101.0,6650.0,1139.0,0.0,0.0,0.0,0.0
2.0,2010.0,9101.0,6904.0,1185.0,0.0,0.0,0.0,0.0
3.0,2010.0,9101.0,13314.0,2173.0,0.0,0.0,0.0,0.0
4.0,2010.0,9101.0,10239.0,1714.0,0.0,0.0,0.0,0.0
5.0,2010.0,9101.0,11287.0,1880.0,0.0,0.0,0.0,0.0
6.0,2010.0,9101.0,9397.0,1566.0,0.0,0.0,0.0,0.0
7.0,2010.0,9101.0,8055.0,1349.0,0.0,0.0,0.0,0.0
8.0,2010.0,9101.0,10151.0,1988.0,0.0,0.0,0.0,0.0
9.0,2010.0,9101.0,11711.0,2270.0,0.0,0.0,0.0,0.0
10.0,2010.0,9101.0,10338.0,2071.0,0.0,0.0,0.0,0.0
11.0,2010.0,9101.0,9665.0,1967.0,0.0,0.0,0.0,0.0
12.0,2010.0,9101.0,8716.0,1495.0,0.0,0.0,0.0,0.0
1.0,2011.0,9101.0,6776.0,1198.0,0.0,0.0,0.0,0.0
2.0,2011.0,9101.0,9448.0,1677.0,0.0,0.0,0.0,0.0
3.0,2011.0,9101.0,11844.0,1996.0,0.0,0.0,0.0,0.0
4.0,2011.0,9101.0,10747.0,1827.0,0.0,0.0,0.0,0.0
5.0,2011.0,9101.0,8479.0,1512.0,0.0,0.0,0.0,0.0
6.0,2011.0,9101.0,7370.0,1294.0,0.0,0.0,0.0,0.0
7.0,2011.0,9101.0,6419.0,1145.0,0.0,0.0,0.0,0.0
8.0,2011.0,9101.0,8794.0,1773.0,0.0,0.0,0.0,0.0
9.0,2011.0,9101.0,9604.0,1878.0,0.0,0.0,0.0,0.0
10.0,2011.0,9101.0,11479.0,2246.0,0.0,0.0,0.0,0.0
11.0,2011.0,9101.0,10050.0,2008.0,0.0,0.0,0.0,0.0
12.0,2011.0,9101.0,7544.0,1275.0,0.0,0.0,0.0,0.0
1.0,2012.0,9101.0,5627.0,1109.0,0.0,0.0,0.0,0.0
2.0,2012.0,9101.0,6416.0,1190.0,0.0,0.0,0.0,0.0
3.0,2012.0,9101.0,8342.0,1473.0,0.0,0.0,0.0,0.0
4.0,2012.0,9101.0,9555.0,1666.0,0.0,0.0,0.0,0.0
5.0,2012.0,9101.0,7786.0,1394.0,0.0,0.0,0.0,0.0
6.0,2012.0,9101.0,6992.0,1278.0,0.0,0.0,0.0,0.0
7.0,2012.0,9101.0,6358.0,1160.0,0.0,0.0,0.0,0.0
8.0,2012.0,9101.0,9573.0,1854.0,0.0,0.0,0.0,0.0
9.0,2012.0,9101.0,9095.0,1913.0,0.0,0.0,0.0,0.0
10.0,2012.0,9101.0,8881.0,1842.0,0.0,0.0,0.0,0.0
11.0,2012.0,9101.0,9061.0,1870.0,0.0,0.0,0.0,0.0
12.0,2012.0,9101.0,7812.0,1383.0,0.0,0.0,0.0,0.0
1.0,2013.0,9101.0,7968.0,1149.0,0.0,0.0,0.0,0.0
2.0,2013.0,9101.0,7702.0,1157.0,0.0,0.0,0.0,0.0
3.0,2013.0,9101.0,8172.0,1450.0,0.0,0.0,0.0,0.0
4.0,2013.0,9101.0,9876.0,1776.0,0.0,0.0,0.0,0.0
5.0,2013.0,9101.0,7534.0,1391.0,0.0,0.0,0.0,0.0
6.0,2013.0,9101.0,6983.0,1267.0,0.0,0.0,0.0,0.0
7.0,2013.0,9101.0,7615.0,1402.0,0.0,0.0,0.0,0.0
8.0,2013.0,9101.0,7428.0,2707.0,0.0,0.0,0.0,0.0
9.0,2013.0,9101.0,11083.0,2011.0,0.0,0.0,0.0,0.0
10.0,2013.0,9101.0,11140.0,1984.0,0.0,0.0,0.0,0.0
11.0,2013.0,9101.0,9722.0,1811.0,0.0,0.0,0.0,0.0
12.0,2013.0,9101.0,8372.0,1327.0,0.0,0.0,0.0,0.0
1.0,2014.0,9101.0,7804.0,1300.0,0.0,0.0,0.0,0.0
2.0,2014.0,9101.0,7995.0,1467.0,0.0,0.0,0.0,0.0
3.0,2014.0,9101.0,2773.0,685.0,0.0,0.0,0.0,0.0
4.0,2014.0,9101.0,2180.0,708.0,0.0,0.0,0.0,0.0
5.0,2014.0,9101.0,2101.0,671.0,0.0,0.0,0.0,0.0
6.0,2014.0,9101.0,2031.0,587.0,0.0,0.0,0.0,0.0
7.0,2014.0,9101.0,3973.0,864.0,0.0,0.0,0.0,0.0
8.0,2014.0,9101.0,5189.0,1173.0,0.0,0.0,0.0,0.0
9.0,2014.0,9101.0,1757.0,342.0,0.0,0.0,0.0,0.0
10.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2013.0,9101.0,7968.0,1149.0,0.0,0.0,0.0,0.0
2.0,2013.0,9101.0,7702.0,1157.0,0.0,0.0,0.0,0.0
3.0,2013.0,9101.0,8172.0,1450.0,0.0,0.0,0.0,0.0
4.0,2013.0,9101.0,9876.0,1776.0,0.0,0.0,0.0,0.0
5.0,2013.0,9101.0,7534.0,1391.0,0.0,0.0,0.0,0.0
6.0,2013.0,9101.0,6983.0,1267.0,0.0,0.0,0.0,0.0
7.0,2013.0,9101.0,7615.0,1402.0,0.0,0.0,0.0,0.0
8.0,2013.0,9101.0,7428.0,2707.0,0.0,0.0,0.0,0.0
9.0,2013.0,9101.0,11083.0,2011.0,0.0,0.0,0.0,0.0
10.0,2013.0,9101.0,11140.0,1984.0,0.0,0.0,0.0,0.0
11.0,2013.0,9101.0,9722.0,1811.0,0.0,0.0,0.0,0.0
12.0,2013.0,9101.0,8372.0,1327.0,0.0,0.0,0.0,0.0
1.0,2014.0,9101.0,7804.0,1300.0,0.0,0.0,0.0,0.0
2.0,2014.0,9101.0,7995.0,1467.0,0.0,0.0,0.0,0.0
3.0,2014.0,9101.0,2773.0,685.0,0.0,0.0,0.0,0.0
4.0,2014.0,9101.0,2180.0,708.0,0.0,0.0,0.0,0.0
5.0,2014.0,9101.0,2101.0,671.0,0.0,0.0,0.0,0.0
6.0,2014.0,9101.0,2031.0,587.0,0.0,0.0,0.0,0.0
7.0,2014.0,9101.0,3973.0,864.0,0.0,0.0,0.0,0.0
8.0,2014.0,9101.0,5189.0,1173.0,0.0,0.0,0.0,0.0
9.0,2014.0,9101.0,1757.0,342.0,0.0,0.0,0.0,0.0
10.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2014.0,9101.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2003.0,9101.0,5711.0,849.0,0.0,0.0,0.0,0.0
2.0,2003.0,9101.0,9424.0,1158.0,0.0,0.0,0.0,0.0
3.0,2003.0,9101.0,10718.0,1184.0,0.0,0.0,0.0,0.0
4.0,2003.0,9101.0,12920.0,1394.0,0.0,0.0,0.0,0.0
5.0,2003.0,9101.0,12487.0,1329.0,0.0,0.0,0.0,0.0
6.0,2003.0,9101.0,6074.0,949.0,0.0,0.0,0.0,0.0
7.0,2003.0,9101.0,8769.0,1010.0,0.0,0.0,0.0,0.0
8.0,2003.0,9101.0,7209.0,774.0,0.0,0.0,0.0,0.0
9.0,2003.0,9101.0,13967.0,1303.0,0.0,0.0,0.0,0.0
10.0,2003.0,9101.0,13447.0,1432.0,0.0,0.0,0.0,0.0
11.0,2003.0,9101.0,13052.0,1742.0,0.0,0.0,0.0,0.0
12.0,2003.0,9101.0,9681.0,1029.0,0.0,0.0,0.0,0.0
1.0,2004.0,9101.0,7229.0,820.0,0.0,0.0,0.0,0.0
2.0,2004.0,9101.0,8835.0,948.0,0.0,0.0,0.0,0.0
3.0,2004.0,9101.0,9886.0,1091.0,0.0,0.0,0.0,0.0
4.0,2004.0,9101.0,12347.0,1343.0,0.0,0.0,0.0,0.0
5.0,2004.0,9101.0,9243.0,1057.0,0.0,0.0,0.0,0.0
6.0,2004.0,9101.0,7568.0,899.0,0.0,0.0,0.0,0.0
7.0,2004.0,9101.0,8762.0,1018.0,0.0,0.0,0.0,0.0
8.0,2004.0,9101.0,15426.0,1482.0,0.0,0.0,0.0,0.0
9.0,2004.0,9101.0,14083.0,1894.0,0.0,0.0,0.0,0.0
10.0,2004.0,9101.0,17462.0,1650.0,0.0,0.0,0.0,0.0
11.0,2004.0,9101.0,10841.0,1604.0,0.0,0.0,0.0,0.0
12.0,2004.0,9101.0,10099.0,1088.0,0.0,0.0,0.0,0.0
1.0,2005.0,9101.0,5733.0,652.0,0.0,0.0,0.0,0.0
2.0,2005.0,9101.0,5866.0,685.0,0.0,0.0,0.0,0.0
3.0,2005.0,9101.0,11770.0,1113.0,0.0,0.0,0.0,0.0
4.0,2005.0,9101.0,11669.0,1204.0,0.0,0.0,0.0,0.0
5.0,2005.0,9101.0,13353.0,1251.0,0.0,0.0,0.0,0.0
6.0,2005.0,9101.0,8731.0,916.0,0.0,0.0,0.0,0.0
7.0,2005.0,9101.0,6290.0,698.0,0.0,0.0,0.0,0.0
8.0,2005.0,9101.0,9813.0,1528.0,0.0,0.0,0.0,0.0
9.0,2005.0,9101.0,10759.0,1652.0,0.0,0.0,0.0,0.0
10.0,2005.0,9101.0,12477.0,1815.0,0.0,0.0,0.0,0.0
11.0,2005.0,9101.0,10967.0,1685.0,0.0,0.0,0.0,0.0
12.0,2005.0,9101.0,8951.0,1070.0,0.0,0.0,0.0,0.0
1.0,2006.0,9101.0,5489.0,713.0,0.0,0.0,0.0,0.0
2.0,2006.0,9101.0,8525.0,982.0,0.0,0.0,0.0,0.0
3.0,2006.0,9101.0,9830.0,1075.0,0.0,0.0,0.0,0.0
4.0,2006.0,9101.0,8433.0,931.0,0.0,0.0,0.0,0.0
